m1,m2,Volume,Entropy
14.5,14.5,124.13332805022833,1024.9755860032276
14.5,15.0,123.93441592174652,1024.7385346530339
14.5,15.5,123.72257575962423,1024.4950232609121
14.5,16.0,123.49860096605369,1024.2460443001767
14.5,16.5,123.26324152632839,1023.9924792937614
14.5,17.0,123.0172063422074,1023.73511178927
14.5,17.5,122.76116546066268,1023.4746391388784
14.5,18.0,122.49575220033756,1023.2116823433586
14.5,18.5,122.22156517777876,1022.9467947619705
14.5,19.0,121.93917023548919,1022.680469782036
14.5,19.5,121.64910227398664,1022.4131478042955
14.5,20.0,121.3518669902636,1022.145221692751
15.0,0.5,118.17538084070523,1015.4023933897306
15.0,1.0,118.79240901050834,1017.2363888794254
15.0,1.5,119.41177090876846,1018.9905219688737
15.0,2.0,120.0058926897335,1020.5714620434733
15.0,2.5,120.55978147075832,1021.9499662880266
15.0,3.0,121.06719668172025,1023.1296505399772
15.0,3.5,121.52663392570709,1024.1272284877
15.0,4.0,121.93886424402146,1024.9630078658354
15.0,4.5,122.30566264866611,1025.6569379271173
15.0,5.0,122.62919266340165,1026.2271875647568
15.0,5.5,122.91171760674987,1026.6897891556146
15.0,6.0,123.15546940409726,1027.0586976313944
15.0,6.5,123.3625926056019,1027.3459975062767
15.0,7.0,123.5351240062381,1027.5621395668197
15.0,7.5,123.67498876009967,1027.7161687438127
15.0,8.0,123.78400374101098,1027.815925267699
15.0,8.5,123.86388369905725,1027.8682190864713
15.0,9.0,123.9162481223239,1027.8789767988205
15.0,9.5,123.94262787863912,1027.8533675122399
15.0,10.0,123.94447128313868,1027.7959079267912
15.0,10.5,123.92314950922358,1027.71055203841
15.0,11.0,123.8799613811919,1027.6007675612539
15.0,11.5,123.81613763211506,1027.4696004155896
15.0,12.0,123.73284471937973,1027.3197303291543
15.0,12.5,123.6311882828157,1027.1535185904947
15.0,13.0,123.51221631674207,1026.973048810161
15.0,13.5,123.37692211261044,1026.7801617740668
15.0,14.0,123.2262470155242,1026.576486485164
15.0,14.5,123.06108302664695,1026.3634660086975
15.0,15.0,122.88227527452896,1026.142380475876
15.0,15.5,122.69062437151209,1025.914366878952
15.0,16.0,122.48688866630698,1025.6804358096012
15.0,16.5,122.27178640022146,1025.4414871070662
15.0,17.0,122.04599777204832,1025.198322134519
15.0,17.5,121.81016691500028,1024.9516558380342
15.0,18.0,121.56490378809993,1024.702126267648
15.0,18.5,121.31078598388767,1024.4503032542239
15.0,19.0,121.0483604540836,1024.1966962839372
15.0,19.5,120.7781451548013,1023.9417610474486
15.0,20.0,120.5006306130031,1023.6859050434585
15.5,0.5,116.992882540211,1016.3884011297897
15.5,1.0,117.58901700628786,1018.1720007156271
15.5,1.5,118.18934387725633,1019.8877125096216
15.5,2.0,118.76788182142113,1021.4446935839786
15.5,2.5,119.30992329454766,1022.8117188086193
15.5,3.0,119.80896627668407,1023.9895051689567
15.5,3.5,120.26312245013008,1024.9922472793767
15.5,4.0,120.67280163417344,1025.8383266447481
15.5,4.5,121.0394708198055,1026.546268143795
15.5,5.0,121.36503494875936,1027.133187453634
15.5,5.5,121.65153776243997,1027.6143300077777
15.5,6.0,121.9010211159464,1028.0030573683564
15.5,6.5,122.1154618304183,1028.3110010196697
15.5,7.0,122.29674624183113,1028.548264805603
15.5,7.5,122.446662813157,1028.7236271786658
15.5,8.0,122.56690309439294,1028.8447237203623
15.5,8.5,122.65906622832632,1028.918208081728
15.5,9.0,122.72466466178832,1028.9498891532858
15.5,9.5,122.76512996473261,1028.944848548047
15.5,10.0,122.78181828568039,1028.9075394924112
15.5,10.5,122.7760152825546,1028.8418712756095
15.5,11.0,122.7489405155597,1028.7512821192993
15.5,11.5,122.701751352619,1028.6388004579733
15.5,12.0,122.63554645940253,1028.5070977641024
15.5,12.5,122.55136894700345,1028.3585339274473
15.5,13.0,122.4502092423254,1028.1951967535992
15.5,13.5,122.33300773516231,1028.018935259246
15.5,14.0,122.20065724471115,1027.8313898895587
15.5,14.5,122.05400533819636,1027.6340170121437
15.5,15.0,121.8938565258817,1027.4281117937328
15.5,15.5,121.7209743500512,1027.2148266230554
15.5,16.0,121.53608338040021,1026.9951887615077
15.5,16.5,121.3398711244647,1026.7701144376645
15.5,17.0,121.13298985897205,1026.5404215393867
15.5,17.5,120.9160583860998,1026.3068413005533
15.5,18.0,120.68966371737112,1026.0700276199925
15.5,18.5,120.45436268713361,1025.8305658923737
15.5,19.0,120.21068349713212,1025.5889804912754
15.5,19.5,119.95912719347979,1025.3457417245131
15.5,20.0,119.70016907729153,1025.1012710556836
16.0,0.5,115.89271813517874,1017.2935475319667
16.0,1.0,116.46923782380235,1019.0291368002426
16.0,1.5,117.05150476110865,1020.7074986706987
16.0,2.0,117.61505265183617,1022.240447096804
16.0,2.5,118.14550756519402,1023.5951922210845
16.0,3.0,118.63616985998995,1024.769868159635
16.0,3.5,119.08481622358448,1025.776341354938
16.0,4.0,119.49153001360385,1026.6311794821634
16.0,4.5,119.85749598400886,1027.3515493380526
16.0,5.0,120.18438101218072,1027.9535552605093
16.0,5.5,120.47402661980483,1028.4516829321356
16.0,6.0,120.72829991493595,1028.8587175144341
16.0,6.5,120.94902387157299,1029.1858485806322
16.0,7.0,121.1379471159072,1029.4428395017676
16.0,7.5,121.29673319413341,1029.6382044807538
16.0,8.0,121.426959210957,1029.779375382741
16.0,8.5,121.53011872500014,1029.872848347685
16.0,9.0,121.60762633381366,1029.9243118410966
16.0,9.5,121.66082269076406,1029.9387564995977
16.0,10.0,121.69097937144338,1029.9205681865362
16.0,10.5,121.6993033528461,1029.8736075125694
16.0,11.0,121.68694104096575,1029.8012791988974
16.0,11.5,121.65498186367668,1029.7065898074518
16.0,12.0,121.60446147935215,1029.5921982656153
16.0,12.5,121.53636466098702,1029.4604596577021
16.0,13.0,121.4516279132104,1029.313462372262
16.0,13.5,121.35114187219527,1029.1530606366384
16.0,14.0,121.23575352960188,1028.9809031413156
16.0,14.5,121.1062683130642,1028.7984570535334
16.0,15.0,120.96345204812548,1028.6070301355123
16.0,15.5,120.80803282020733,1028.4077885532186
16.0,16.0,120.64070275016226,1028.201773933189
16.0,16.5,120.46211969307492,1027.9899172501493
16.0,17.0,120.27290886708033,1027.7730515558185
16.0,17.5,120.07366441686513,1027.5519229626134
16.0,18.0,119.86495091504786,1027.32720022816
16.0,18.5,119.64730480365142,1027.0994831189155
16.0,19.0,119.42123577725354,1026.869310201153
16.0,19.5,119.18722810904714,1026.637165229489
16.0,20.0,118.94574192086225,1026.4034829176462
16.5,0.5,114.8670874546024,1018.1253797078135
16.5,1.0,115.42516383230267,1019.8152029102387
16.5,1.5,115.9902836813827,1021.4572937734989
16.5,2.0,116.53941685396893,1022.9662349306371
16.5,2.5,117.05855989422557,1024.308035425795
16.5,3.0,117.5408713173023,1025.478536565522
16.5,3.5,117.98383707010315,1026.4874577237958
16.5,4.0,118.38724575162301,1027.3496592352305
16.5,4.5,118.75202327622553,1028.0810147332072
16.5,5.0,119.07961689197751,1028.6966578084696
16.5,5.5,119.37168135018112,1029.2103408233365
16.5,6.0,119.6299225594128,1029.6342893245128
16.5,6.5,119.85602187508582,1029.9792627365691
16.5,7.0,120.05160143367112,1030.2546896470847
16.5,7.5,120.21821023919784,1030.4688244980346
16.5,8.0,120.35732056404456,1030.6288960033592
16.5,8.5,120.47032927678768,1030.7412424859942
16.5,9.0,120.55856132456913,1030.8114302074357
16.5,9.5,120.62327396456796,1030.8443562367272
16.5,10.0,120.66566105810645,1030.844335682159
16.5,10.5,120.68685711820686,1030.8151771852513
16.5,11.0,120.68794099651393,1030.7602478666608
16.5,11.5,120.66993919282594,1030.6825289247745
16.5,12.0,120.6338288154452,1030.5846634140435
16.5,12.5,120.58054023783728,1030.468997842755
16.5,13.0,120.51095950021883,1030.3376179586037
16.5,13.5,120.42593050106396,1030.1923802699919
16.5,14.0,120.32625701713653,1030.0349387924766
16.5,14.5,120.21270458361961,1029.8667692291797
16.5,15.0,120.0860022592791,1029.689189433048
16.5,15.5,119.94684429580892,1029.5033772181444
16.5,16.0,119.79589172571599,1029.3103869491902
16.5,16.5,119.63377387927743,1029.1111629667823
16.5,17.0,119.461089838146,1028.906551647058
16.5,17.5,119.27840983095349,1028.6973127182346
16.5,18.0,119.08627657464214,1028.4841285438322
16.5,18.5,118.8852065641043,1028.26761247272
16.5,19.0,118.67569131193436,1028.0483161822824
16.5,19.5,118.45819853959783,1027.8267363341804
16.5,20.0,118.23317332102329,1027.603320001547
17.0,0.5,113.90909683305313,1018.8906756243417
17.0,1.0,114.44980500283789,1020.5368436902356
17.0,1.5,114.99863246974937,1022.1437404321726
17.0,2.0,115.53390648699876,1023.6287815638883
17.0,2.5,116.04202133322732,1024.9570916781881
17.0,3.0,116.51604227007313,1026.1224849512312
17.0,3.5,116.95320454392736,1027.1327038238314
17.0,4.0,117.35303099496072,1028.0010035711364
17.0,4.5,117.71621003612266,1028.742027564989
17.0,5.0,118.04398594953688,1029.3699777432637
17.0,5.5,118.33784055054869,1029.8978989955658
17.0,6.0,118.59933059254854,1030.3374745885317
17.0,6.5,118.83000663641418,1030.6990440724337
17.0,7.0,119.03137424270452,1030.9917093447773
17.0,7.5,119.20487704360559,1031.2234683079141
17.0,8.0,119.35189099401171,1031.4013484220488
17.0,8.5,119.47372417746847,1031.5315303497207
17.0,9.0,119.57161921018013,1031.619457217044
17.0,9.5,119.64675670216572,1031.669930255261
17.0,10.0,119.70025899191958,1031.687191467376
17.0,10.5,119.73319377668561,1031.6749942327558
17.0,11.0,119.74657747624464,1031.6366652610145
17.0,11.5,119.74137828033457,1031.575156817366
17.0,12.0,119.71851888543964,1031.4930926929032
17.0,12.5,119.67887895154333,1031.3928078420608
17.0,13.0,119.62329731790379,1031.2763825361235
17.0,13.5,119.5525740169994,1031.1456723591004
17.0,14.0,119.46747212194467,1031.002334660168
17.0,14.5,119.36871945733769,1030.8478507929128
17.0,15.0,119.25701019794302,1030.6835465377892
17.0,15.5,119.13300637448995,1030.5106096112881
17.0,16.0,118.99733930143405,1030.3301051672872
17.0,16.5,118.85061093786487,1030.1429890447603
17.0,17.0,118.6933951898189,1029.9501198560795
17.0,17.5,118.52623915997921,1029.752269642142
17.0,18.0,118.34966434902641,1029.5501333598702
17.0,18.5,118.16416781164156,1029.344336577359
17.0,19.0,117.9702232692574,1029.1354433672652
17.0,19.5,117.7682821810402,1028.9239622105958
17.0,20.0,117.55877477417681,1028.7103519376806
17.5,0.5,113.01263714209537,1019.5955238590276
17.5,1.0,113.53696561540144,1021.200022883215
17.5,1.5,114.07030120022291,1022.772792134303
17.5,2.0,114.59225109486854,1024.2341089429285
17.5,2.5,115.08962652927103,1025.5484860394001
17.5,3.0,115.55544168649686,1026.707954309831
17.5,3.5,115.98671733181271,1027.7184389186577
17.5,4.0,116.38273713474317,1028.5916885819863
17.5,4.5,116.74397155194298,1029.3411763494275
17.5,5.0,117.07147704475695,1029.9802112109892
17.5,5.5,117.36657495238065,1030.5211553690174
17.5,6.0,117.63068363892748,1030.975166508776
17.5,6.5,117.8652324975137,1031.3521757500955
17.5,7.0,118.07161930795016,1031.6609651435226
17.5,7.5,118.25119046317337,1031.9092806682727
17.5,8.0,118.40523316208794,1032.1039508403137
17.5,8.5,118.53497374212061,1032.25099926231
17.5,9.0,118.64157903054985,1032.3557448458525
17.5,9.5,118.72615905006127,1032.4228923908804
17.5,10.0,118.78977020466243,1032.4566080739244
17.5,10.5,118.83341850329371,1032.4605879038015
17.5,11.0,118.85806261305605,1032.4381149718374
17.5,11.5,118.86461665989479,1032.3921102584518
17.5,12.0,118.85395276011586,1032.3251752245187
17.5,12.5,118.82690329811501,1032.2396303292599
17.5,13.0,118.78426297928145,1032.1375475499658
17.5,13.5,118.7267906907531,1032.0207793473246
17.5,14.0,118.6552112013915,1031.8909833738742
17.5,14.5,118.57021672874403,1031.749644627244
17.5,15.0,118.47246839637307,1031.5980949652933
17.5,15.5,118.36259760054978,1031.4375298262134
17.5,16.0,118.24120730133387,1031.2690233123733
17.5,16.5,118.10887324964224,1031.0935413525708
17.5,17.0,117.96614515909008,1030.9119534261793
17.5,17.5,117.81354782912658,1030.7250427032207
17.5,18.0,117.65158222422752,1030.5335152382304
17.5,18.5,117.48072651256548,1030.3380081551898
17.5,19.0,117.301437066589,1030.1390966751026
17.5,19.5,117.11414942722449,1029.937300451597
17.5,20.0,116.91927923292391,1029.7330894142988
18.0,0.5,112.17228008930627,1020.2453964122327
18.0,1.0,112.68113940886374,1021.8100947759505
18.0,1.5,113.19973313682816,1023.3497876218046
18.0,2.0,113.70887307940737,1024.7876118420545
18.0,2.5,114.19579993158064,1026.0877040290027
18.0,3.0,114.6535132509776,1027.2405327392162
18.0,3.5,115.07885206509842,1028.2503571551815
18.0,4.0,115.47088529221313,1029.1275131111006
18.0,4.5,115.82988340266995,1029.884361547262
18.0,5.0,116.15672887159072,1030.5333554008912
18.0,5.5,116.45259384498371,1031.0861988717406
18.0,6.0,116.71876797149557,1031.55354057268
18.0,6.5,116.9565680789742,1031.944914226964
18.0,7.0,117.16729200108401,1032.2687892179874
18.0,7.5,117.35219612827763,1032.5326645028747
18.0,8.0,117.51248563654302,1032.7431722456404
18.0,8.5,117.64931139770889,1032.9061798083321
18.0,9.0,117.76377030548696,1033.0268822771607
18.0,9.5,117.85690724053998,1033.1098862373733
18.0,10.0,117.92971771735148,1033.1592813202492
18.0,10.5,117.98315070949405,1033.1787035832615
18.0,11.0,118.01811140147377,1033.171390721667
18.0,11.5,118.0354637538091,1033.1402292870162
18.0,12.0,118.03603284273089,1033.0877963521737
18.0,12.5,118.02060697460134,1033.0163949940243
18.0,13.0,117.98993959359203,1032.9280867159084
18.0,13.5,117.94475100837869,1032.8247178557194
18.0,14.0,117.88572996479553,1032.7079446686378
18.0,14.5,117.81353508955115,1032.579253515117
18.0,15.0,117.72879622692157,1032.43998013814
18.0,15.5,117.63211568677207,1032.2913260405776
18.0,16.0,117.5240694187965,1032.134372781853
18.0,16.5,117.40520812476458,1031.9700947659958
18.0,17.0,117.27605831791348,1031.7993705354893
18.0,17.5,117.13712333643214,1031.622993372066
18.0,18.0,116.98888431622956,1031.4416795648751
18.0,18.5,116.83180112680307,1031.2560764937173
18.0,19.0,116.6663132729708,1031.0667698928182
18.0,19.5,116.49284076444822,1030.874289617517
18.0,20.0,116.31178495468092,1030.679115886781
18.5,0.5,111.38318983437948,1020.845214378389
18.5,1.0,111.87742019837088,1022.3718706038836
18.5,1.5,112.38197513517949,1023.8795180699833
18.5,2.0,112.87879841978521,1025.2941272548155
18.5,2.5,113.35556717136909,1026.5796609561255
18.5,3.0,113.80529767769944,1027.7252273749125
18.5,3.5,114.22467680086136,1028.7335607148257
18.5,4.0,114.61258116310871,1029.613673572312
18.5,4.5,114.96909782300017,1030.3768710261688
18.5,5.0,115.29494796424919,1031.0347863175944
18.5,5.5,115.59116480924263,1031.59848887118
18.5,6.0,115.85891802770192,1032.0781345002724
18.5,6.5,116.09941960519664,1032.4828706403791
18.5,7.0,116.31387443668821,1032.8208616344314
18.5,7.5,116.50345537200421,1033.099363936954
18.5,8.0,116.6692915765407,1033.3248165562497
18.5,8.5,116.81246407271779,1033.5029317850576
18.5,9.0,116.9340050698824,1033.6387815719795
18.5,9.5,117.03489920483966,1033.7368736105425
18.5,10.0,117.11608565914011,1033.8012194239911
18.5,10.5,117.17846059302254,1033.8353940784555
18.5,11.0,117.2228796028105,1033.8425872501557
18.5,11.5,117.25016005850286,1033.825649647013
18.5,12.0,117.26108326152962,1033.7871310502715
18.5,12.5,117.25639640761014,1033.7293155157506
18.5,13.0,117.23681436268733,1033.6542512472513
18.5,13.5,117.20302127047663,1033.563776677428
18.5,14.0,117.15567201378465,1033.459544101972
18.5,14.5,117.09539355164634,1033.3430394162108
18.5,15.0,117.02278615237373,1033.2156007409108
18.5,15.5,116.93842453989134,1033.078433544321
18.5,16.0,116.84285896784061,1032.9326251262908
18.5,16.5,116.73661623320442,1032.7791570752117
18.5,17.0,116.62020063876875,1032.618916105563
18.5,17.5,116.49409491166696,1032.4527038400238
18.5,18.0,116.35876108354411,1032.2812457286122
18.5,18.5,116.21464133649967,1032.105198488819
18.5,19.0,116.06215881788835,1031.925157338959
18.5,19.5,115.90171842622587,1031.7416616551702
18.5,20.0,115.73370756982241,1031.5552011616883
19.0,0.5,110.6410474697552,1021.3994065342471
19.0,1.0,111.12142548646445,1022.8896763464231
19.0,1.5,111.61260103340545,1024.3662859205376
19.0,2.0,112.09758029911498,1025.7579950548968
19.0,2.5,112.56447921372984,1027.028765621592
19.0,3.0,113.00635761595763,1028.1665283253233
19.0,3.5,113.41977687676147,1029.172625256612
19.0,4.0,113.80344198799163,1030.0548308560235
19.0,4.5,114.15727192465286,1030.8234487799311
19.0,5.0,114.48183827544334,1031.4893271185958
19.0,5.5,114.77804473091959,1032.062924439027
19.0,6.0,115.04694891027668,1032.553919042665
19.0,6.5,115.28966492178381,1032.971082980937
19.0,7.0,115.5073110147547,1033.3222832042318
19.0,7.5,115.70098228846449,1033.6145385202906
19.0,8.0,115.87173728205184,1033.8540976851766
19.0,8.5,116.0205922023626,1034.0465202720754
19.0,9.0,116.14851928852198,1034.196754982722
19.0,9.5,116.25644734492187,1034.3092109661784
19.0,10.0,116.34526333862459,1034.3878209945558
19.0,10.5,116.41581444838539,1034.4360972642355
19.0,11.0,116.46891023312747,1034.4571805196103
19.0,11.5,116.50532474807835,1034.4538831019265
19.0,12.0,116.52579852783363,1034.4287260667354
19.0,12.5,116.53104040639882,1034.3839720558965
19.0,13.0,116.52172917161363,1034.3216541464044
19.0,13.5,116.49851506511041,1034.243600957958
19.0,14.0,116.46202114491543,1034.151458820697
19.0,14.5,116.41284452939328,1034.0467112866045
19.0,15.0,116.35155754050754,1033.9306966768006
19.0,15.5,116.27870876251698,1033.8046232443464
19.0,16.0,116.19482402993809,1033.669582669604
19.0,16.5,116.10040735627676,1033.5265620330376
19.0,17.0,115.99594181285619,1033.376454720788
19.0,17.5,115.88189036515743,1033.2200699078928
19.0,18.0,115.75869667245593,1033.0581409021288
19.0,18.5,115.62678585519505,1032.8913329694342
19.0,19.0,115.48656523345375,1032.720249706367
19.0,19.5,115.33842503900362,1032.545439467417
19.0,20.0,115.18273910279733,1032.367400421144
19.5,0.5,109.94198632693448,1021.9119622698606
19.5,1.0,110.40923101099887,1023.3674052482146
19.5,1.5,110.88764598174069,1024.8139583738653
19.5,2.0,111.36123360670999,1026.1831127188516
19.5,2.5,111.8185472791835,1027.438975381042
19.5,3.0,112.25271318245342,1028.5684658704915
19.5,3.5,112.66019121902875,1029.5716577937949
19.5,4.0,113.03953377700891,1030.4551693816743
19.5,4.5,113.39050595463904,1031.228354617191
19.5,5.0,113.7135405610367,1031.9013104367336
19.5,5.5,114.00942038192008,1032.4839070033838
19.5,6.0,114.2790982142696,1032.9853609333509
19.5,6.5,114.52359659824913,1033.4140794898544
19.5,7.0,114.74395281171556,1033.7776393363856
19.5,7.5,114.94118940970739,1034.082827227368
19.5,8.0,115.11629914135588,1034.3357047094023
19.5,8.5,115.27023792077514,1034.541680540403
19.5,9.0,115.40392225858173,1034.7055813870827
19.5,9.5,115.51822910543558,1034.8317177879496
19.5,10.0,115.61399693976747,1034.9239431952433
19.5,10.5,115.69202743813565,1034.9857062515086
19.5,11.0,115.75308735949683,1035.0200971781358
19.5,11.5,115.79791044453108,1035.0298887427618
19.5,12.0,115.82719922938772,1035.0175712422404
19.5,12.5,115.8416267294072,1034.9853843474368
19.5,13.0,115.84183797976182,1034.9353441267724
19.5,13.5,115.82845143672104,1034.8692673335875
19.5,14.0,115.8020602514356,1034.7887928270982
19.5,14.5,115.7632334313771,1034.6954001287238
19.5,15.0,115.71251690504924,1034.5904262358792
19.5,15.5,115.65043450460192,1034.4750803415525
19.5,16.0,115.57748887931558,1034.3504569392085
19.5,16.5,115.4941623510191,1034.217547545788
19.5,17.0,115.40091772062507,1034.0772511158375
19.5,17.5,115.29819903323771,1033.930382886704
19.5,18.0,115.18643230776739,1033.7776832798731
19.5,18.5,115.06602623570357,1033.6198248177138
19.5,19.0,114.93737285262893,1033.4574189955877
19.5,19.5,114.80084818519728,1033.291021946445
19.5,20.0,114.65681287561735,1033.1211399071383
20.0,0.5,109.28253641230455,1022.3864782623787
20.0,1.0,109.73731451825323,1023.8085642965056
20.0,1.5,110.20355000334715,1025.226014776117
20.0,2.0,110.66617862315587,1026.572983182743
20.0,2.5,111.11418686440862,1027.81384565018
20.0,3.0,111.54078647924216,1028.9346605260434
20.0,3.5,111.94235749685488,1029.934348413278
20.0,4.0,112.31731722091125,1030.818448952288
20.0,4.5,112.6652900635691,1031.5954170299478
20.0,5.0,112.98658008696404,1032.2746311213616
20.0,5.5,113.28185712865147,1032.8653949660263
20.0,6.0,113.55197578234616,1033.3764784812374
20.0,6.5,113.79787275978663,1033.8159347685953
20.0,7.0,114.02050950378225,1034.1910576535029
20.0,7.5,114.22084072294318,1034.5084067911125
20.0,8.0,114.39979773342564,1034.7738603189437
20.0,8.5,114.55828023054012,1034.9926780113285
20.0,9.0,114.69715282074819,1035.1695658269814
20.0,9.5,114.81724419491343,1035.3087361468747
20.0,10.0,114.91934771721752,1035.4139626925974
20.0,10.5,115.00422272324094,1035.4886300065214
20.0,11.0,115.07259612436468,1035.5357767352882
20.0,11.5,115.12516409404083,1035.558134775209
20.0,12.0,115.16259371628465,1035.5581623834355
20.0,12.5,115.18552453791378,1035.5380744964962
20.0,13.0,115.19457000121939,1035.4998686358997
20.0,13.5,115.1903187533494,1035.4453481663447
20.0,14.0,115.17333583899833,1035.3761426758058
20.0,14.5,115.14416378782663,1035.2937260370613
20.0,15.0,115.10332360968823,1035.1994324122356
20.0,15.5,115.0513157106248,1035.0944707711353
20.0,16.0,114.98862074154357,1034.9799371074528
20.0,16.5,114.91570039004472,1034.856825865675
20.0,17.0,114.83299812429068,1034.7260400159992
20.0,17.5,114.74093989629117,1034.5884004017605
20.0,18.0,114.63993481059488,1034.4446532624281
20.0,18.5,114.53037576317122,1034.2954775354378
20.0,19.0,114.41264005423932,1034.1414915670593
20.0,19.5,114.28708997795627,1033.983258584994
20.0,20.0,114.15407339118589,1033.821292288466
